loan_amnt,int_rate,loan_status,model_scored
5850.0,9.99,1,0.909539083557482
18000.0,9.99,1,0.949346353909067
20000.0,13.99,1,0.6612544647923445
8800.0,10.99,1,0.9283819958958958
20000.0,11.49,1,0.8902696995803536
12000.0,5.42,1,0.9282963015142496
15000.0,13.49,1,0.9203105115299017
10975.0,6.99,1,0.9776620756736372
12000.0,16.49,1,0.7725443774026477
16000.0,16.89,1,0.7292499832728128
14125.0,10.59,1,0.9256487241403596
16000.0,10.99,1,0.8740356828017374
3000.0,13.99,1,0.7950943713360612
7000.0,10.99,1,0.5964595388997718
6400.0,14.79,1,0.8331519078331855
12000.0,12.99,1,0.8857639615004306
12000.0,16.49,1,0.7872556800984215
2100.0,8.49,1,0.7849839937569488
15000.0,9.99,0,0.9612739702174153
7125.0,20.25,1,0.8264086977094808
5200.0,8.49,1,0.9496181953183719
25000.0,10.99,1,0.9219076556312932
6000.0,11.99,1,0.8582311132006394
35000.0,13.49,0,0.8947875471607724
25000.0,12.99,1,0.5747588880870174
25000.0,14.79,1,0.8376085662951721
5000.0,7.49,1,0.9762967481092804
27500.0,11.99,1,0.921905502052159
10000.0,7.49,1,0.9652163196483503
22000.0,21.74,1,0.7618795324222571
5000.0,13.49,1,0.8423708018692182
6000.0,11.49,1,0.892876195984255
18000.0,6.99,1,0.9931585672540753
16000.0,11.49,1,0.8907622931302062
11500.0,6.99,1,0.9703270722344585
7500.0,9.99,1,0.9288908967789924
28000.0,20.25,1,0.7848001537822553
6400.0,10.99,1,0.8076970204161121
13625.0,10.99,1,0.9023867400450499
10000.0,13.99,1,0.8323427602268865
9950.0,12.99,0,0.8231262017963684
35000.0,17.99,1,0.7868942113283485
15000.0,12.99,1,0.8125366252509513
18000.0,10.99,1,0.892521776082649
8000.0,9.99,1,0.8919218192681121
10000.0,7.49,1,0.9348138120948162
10000.0,9.99,1,0.9610548866472715
5000.0,5.99,1,0.9814697908150696
3200.0,8.49,1,0.9519872055773497
12000.0,10.99,1,0.9269110851224878
7000.0,11.99,1,0.9319615755381044
12375.0,11.49,1,0.8734932939782711
25000.0,13.49,1,0.9176938100833857
12000.0,16.49,1,0.7831340751469613
11200.0,11.99,1,0.9339286579135683
32775.0,18.39,1,0.8172709386382498
7000.0,7.49,1,0.9657040056067976
9600.0,11.99,1,0.8277276445148668
15000.0,7.49,1,0.9845386748564048
12000.0,10.99,1,0.8389721287121088
3000.0,10.59,1,0.5718262351483221
15000.0,13.99,0,0.745949588489624
6000.0,7.49,1,0.9524660941467548
10000.0,13.49,1,0.9200839537056639
10000.0,20.25,0,0.6658871866355689
10000.0,14.79,1,0.8803240885298749
8000.0,11.99,1,0.8617521208850335
12000.0,5.42,0,0.9679633359428265
9000.0,7.49,1,0.9725293545891543
16000.0,14.79,1,0.8210564664701904
6000.0,6.99,1,0.8742699835669544
7500.0,5.99,1,0.9421530301885558
5000.0,16.49,1,0.740683100739298
15000.0,13.49,1,0.9125514607359881
3250.0,7.49,1,0.9752809559777139
24000.0,19.69,1,0.7564272204870125
2200.0,16.49,1,0.7165615299571829
15850.0,11.49,1,0.7966800607581827
4000.0,19.29,1,0.5462187578951034
28000.0,19.29,1,0.7308520106640456
13800.0,8.49,1,0.97741376532997
10000.0,10.99,1,0.868784644999096
17000.0,11.99,1,0.7432669004968124
20000.0,7.49,1,0.9790678162976805
3600.0,11.99,1,0.8078882422173994
3625.0,10.59,0,0.9000150273592965
4000.0,7.49,1,0.9101299213774485
21000.0,13.49,1,0.9211013851172392
1000.0,7.49,1,0.9473538800520155
12000.0,18.79,0,0.6637653389192628
5000.0,5.99,1,0.9139117915591586
4800.0,8.9,0,0.896195884588186
9600.0,20.2,0,0.6898734950554016
12000.0,19.39,1,0.7880174400158506
5400.0,8.9,1,0.9493823264598605
5000.0,12.62,1,0.8806240346740067
14000.0,12.99,1,0.7672783532330119
5600.0,7.91,1,0.8926891419601914
16800.0,16.11,0,0.6649678589970911
10000.0,5.42,1,0.9274643956305528
6400.0,9.67,1,0.8909662872434027
10000.0,5.42,1,0.9331031830472319
3200.0,6.62,1,0.9451251256090712
10000.0,11.63,0,0.8298607724515158
12000.0,13.84,1,0.8412709674796155
3000.0,6.62,1,0.9922990627701359
11200.0,7.42,0,0.9374669033027947
5200.0,7.91,1,0.9825802930645918
15000.0,12.12,1,0.8605842811423938
9800.0,8.9,1,0.9690431274675511
3600.0,8.9,1,0.8743335853439388
8000.0,5.42,1,0.9529373343811981
7000.0,5.42,1,0.8961443620758195
27000.0,20.69,0,0.8551931035125216
12000.0,7.42,1,0.934536091212419
5000.0,16.59,1,0.7887588939996862
12000.0,6.62,1,0.9743506790953063
13500.0,9.67,1,0.9294198124894464
16000.0,16.11,0,0.754967774959481
15000.0,19.79,1,0.824384671392739
15000.0,7.91,1,0.917568748665295
6000.0,18.07,1,0.7024081961327255
4500.0,5.42,1,0.9510302107084082
24250.0,18.07,1,0.7288251730479134
15000.0,12.87,1,0.9349205011921968
4000.0,17.19,1,0.7781709135564204
15000.0,16.59,1,0.7186103569632981
2000.0,15.62,1,0.8333388297192579
10000.0,16.59,0,0.7637260654805763
7125.0,9.67,1,0.8805765661268936
5400.0,7.42,1,0.9393728619598184
13225.0,16.11,1,0.8523632517954457
7000.0,17.19,1,0.8164278742035033
8000.0,11.63,1,0.840425338231447
1200.0,9.67,1,0.842499018696873
35000.0,20.62,0,0.7741851264405734
9000.0,16.49,1,0.5412932861704862
13650.0,10.99,1,0.8360877970131614
5000.0,13.49,1,0.8336740766078833
14700.0,11.49,1,0.9169089503257565
6900.0,11.49,1,0.8097352521124388
12000.0,12.99,1,0.8614814028006876
9000.0,5.42,1,0.9711756500737612
26500.0,16.49,0,0.6473894014246245
7200.0,10.99,1,0.901840634081056
11000.0,8.49,1,0.9776288589029379
9000.0,15.62,0,0.826186503568395
2050.0,13.49,0,0.7770231704658572
18200.0,10.99,1,0.7982060194314851
18000.0,13.99,1,0.8270838277752289
10000.0,15.99,1,0.8929432198493454
7000.0,8.49,1,0.9531946848656125
21000.0,9.99,0,0.945153748263707
4800.0,7.49,1,0.9864985797841395
3500.0,10.99,1,0.8477502261217468
35000.0,17.49,0,0.6970233354756021
5000.0,12.99,1,0.8002459853767746
10000.0,7.49,1,0.8880727542390281
5000.0,15.62,1,0.7586837068546658
5000.0,5.42,1,0.941339650093421
4600.0,9.99,1,0.9367102583069837
35000.0,17.49,1,0.8315775296029586
6000.0,11.99,1,0.9143629949848734
14000.0,7.49,1,0.9464728240346933
4000.0,7.49,1,0.9341601380209401
2500.0,8.49,1,0.9322149186234167
19200.0,16.89,1,0.6484560428604289
12000.0,14.79,1,0.8088008103814626
30000.0,18.79,0,0.8412949315892728
30000.0,18.39,1,0.7521092429320029
2000.0,5.99,0,0.9678123560733446
4000.0,11.49,1,0.8496792504865645
8000.0,11.49,1,0.835250551939403
18550.0,14.79,0,0.6572867246401208
16000.0,16.49,0,0.6917791693729001
10000.0,15.23,0,0.8302272634523283
4000.0,13.99,0,0.8033453965429422
8000.0,12.99,1,0.8375120171623613
15550.0,16.89,0,0.809468341403953
1050.0,8.49,1,0.9378114750539224
15000.0,5.99,1,0.9304346835560441
7200.0,9.99,1,0.8300607025183938
9600.0,5.99,1,0.9818534321737695
18000.0,17.49,0,0.7338888720717318
1200.0,15.99,1,0.8120245825290572
3900.0,5.99,1,0.9825065650051746
3600.0,10.99,1,0.8359666951114278
12250.0,15.99,1,0.8185740208361733
4800.0,8.49,0,0.9263403375295909
4600.0,20.25,1,0.7269851168932385
9000.0,11.49,1,0.9091146228587133
15000.0,16.49,1,0.8107350642435075
4000.0,5.99,1,0.9652029612918226
30000.0,16.89,1,0.8191660785591214
6700.0,6.99,1,0.9603384305239745
3000.0,8.49,1,0.9278733818598955
3000.0,11.49,1,0.8296281427558664
7000.0,6.99,1,0.9761441428988734
14700.0,8.49,1,0.9650568172239068
12000.0,10.59,1,0.9341523266757057
21000.0,16.89,0,0.8190283781413511
7500.0,10.59,1,0.8470080310241447
4000.0,15.23,1,0.7104642563838021
8000.0,15.62,1,0.8270736967087806
12000.0,13.49,1,0.9095476901073414
9600.0,7.49,1,0.9347812446364308
19500.0,22.11,1,0.5730431526333407
2000.0,7.49,1,0.961424948977871
25000.0,17.49,1,0.7386416648036073
15000.0,11.99,1,0.8665250671747142
9600.0,15.99,1,0.8516018095794893
10300.0,15.99,1,0.8600017682941309
6700.0,20.62,1,0.6732125209023039
7200.0,10.99,1,0.8068478430077809
9950.0,8.49,1,0.976365888869783
4000.0,16.49,1,0.7785966346916077
3000.0,6.99,1,0.9830660715064855
1875.0,6.99,1,0.7987651552195263
7000.0,6.99,1,0.9552714489619567
12925.0,11.49,0,0.9084912264777003
5000.0,6.99,1,0.9019316652107316
21725.0,15.62,1,0.7139633297169049
24000.0,9.99,1,0.9367662085533982
8000.0,17.49,1,0.6884672102344157
6000.0,11.49,1,0.8910532707616636
12200.0,12.99,1,0.8312952080573472
2500.0,5.99,1,0.9691726438396808
27000.0,20.62,1,0.8756675407352867
9000.0,6.99,1,0.9909420079649418
10000.0,8.49,1,0.889843736549631
30000.0,13.99,1,0.8583044983728069
12000.0,9.99,1,0.951378099314525
10000.0,12.99,1,0.8696342285220336
20000.0,12.99,1,0.8848370351579258
35000.0,16.89,0,0.8033701974494925
5000.0,10.99,1,0.879568846294671
6000.0,13.49,1,0.9131992008447036
6000.0,7.49,1,0.7253686675621164
10000.0,11.99,1,0.9306707956352531
10000.0,10.99,1,0.8943338250162405
20000.0,12.99,1,0.9457677572460785
10000.0,17.99,1,0.7863533090098754
25000.0,14.79,1,0.8725425602035248
20000.0,12.99,1,0.8946734662758193
35000.0,19.29,1,0.6934930308931773
18000.0,8.49,1,0.9715715103140656
3725.0,8.49,1,0.9768123613792054
9900.0,5.99,1,0.96934545428507
12000.0,13.49,0,0.867464013645145
4200.0,15.23,1,0.8123286516635231
8000.0,11.49,1,0.9215657943502936
10000.0,10.99,1,0.8475046760351146
13000.0,12.99,1,0.8614649985498055
5000.0,9.99,1,0.9414078691017459
5000.0,14.79,1,0.866675050411859
5000.0,13.49,1,0.8111130014467037
23000.0,13.49,1,0.9255442930179676
8800.0,13.49,1,0.813333794871449
25000.0,11.99,1,0.8982361132264696
12000.0,7.49,1,0.9837197959376424
18000.0,15.99,0,0.7796073417693242
4800.0,11.99,1,0.8730089719615327
12000.0,7.49,1,0.969147955061168
6000.0,11.99,0,0.9293421879601929
19000.0,13.49,1,0.8940162466530247
5600.0,10.59,1,0.8548574081075172
11000.0,11.99,1,0.9353905406056906
30225.0,13.99,0,0.7760461836460076
6500.0,10.99,1,0.8682681727916443
35000.0,15.23,1,0.6988748588193021
10000.0,6.99,1,0.9866849027647043
13000.0,20.99,1,0.648235165289731
16550.0,12.99,1,0.8281928386388652
12600.0,19.69,0,0.6796422123749153
3600.0,13.99,1,0.7950246350347385
8000.0,13.99,1,0.7868214383786024
4800.0,5.42,1,0.9719564242560551
25000.0,10.59,1,0.9079979196106628
5300.0,8.49,1,0.9168998075352336
10000.0,12.99,1,0.923561034504963
5000.0,15.99,1,0.8080167774341328
6250.0,12.99,1,0.8387469699944873
12800.0,11.49,0,0.8111531840021475
10800.0,15.99,1,0.7952846104769954
7600.0,12.99,1,0.841518004213952
4900.0,5.99,1,0.9601196076779712
3500.0,6.99,1,0.9502736250494803
7000.0,10.59,1,0.8901026728147915
12175.0,16.49,1,0.6740768820428578
4600.0,20.62,0,0.6652734195960526
25000.0,11.49,1,0.9021473551519166
7800.0,15.99,1,0.8242392926173774
10300.0,6.99,1,0.9699312311156424
15600.0,11.99,1,0.7816207858590806
20000.0,15.99,1,0.8612163434934641
15000.0,8.49,1,0.9549194152602519
23200.0,15.99,1,0.7890239524326552
30000.0,13.99,1,0.8146848393336551
3500.0,13.49,1,0.7973472581132598
11200.0,15.62,1,0.8584569238207231
8000.0,20.99,1,0.687142667710428
11275.0,12.99,1,0.914211494566939
10000.0,6.99,1,0.9533143797590555
17000.0,11.49,0,0.8953589371594622
9225.0,5.99,1,0.9202549027292866
4500.0,9.99,1,0.8855050294508985
20000.0,11.99,1,0.9363098374551977
20000.0,20.25,1,0.6346242347365619
4475.0,9.99,1,0.9494021181258476
9500.0,14.79,1,0.8000539043092423
14000.0,17.49,1,0.7313361997448499
1525.0,5.42,1,0.9212627447446415
8000.0,5.99,1,0.8384960544467194
12000.0,10.99,1,0.9285516567760371
13000.0,10.59,1,0.9184198629348683
8000.0,17.49,1,0.6596328393553016
4000.0,12.99,1,0.7911617839767499
12000.0,11.49,1,0.8379263159153278
10800.0,13.99,0,0.8059752958771099
4000.0,7.49,1,0.9591094185433361
8400.0,11.99,1,0.9133654595765592
3450.0,11.99,0,0.8409690966748864
17400.0,18.79,1,0.7758611491030968
12000.0,10.99,1,0.9221949896508022
8000.0,15.23,1,0.8323127434066442
19250.0,14.79,1,0.7452571239560851
21000.0,11.99,1,0.9089662480163613
1000.0,13.49,1,0.8412977919204099
16000.0,14.79,0,0.8227433067180492
8675.0,15.99,1,0.7847709784187817
8000.0,11.49,1,0.9057994148983816
6400.0,8.49,1,0.8633645629531179
20000.0,16.49,0,0.8188890274697448
7000.0,10.99,1,0.8646622177909586
3000.0,10.99,1,0.8553095737422031
3600.0,10.59,1,0.9411551953091897
35000.0,20.62,1,0.7343763789352937
4400.0,15.23,1,0.8199012199035745
9000.0,10.59,1,0.9121854057108392
25475.0,16.89,1,0.687846809209498
2400.0,7.49,1,0.9714105340529148
12000.0,20.25,1,0.6385573981470641
9000.0,15.62,1,0.7993005624404244
16000.0,11.49,0,0.7700313104980958
12000.0,6.99,1,0.9615526052891588
35000.0,20.25,1,0.8239948910998379
34475.0,19.69,1,0.7350705035610733
4000.0,11.49,1,0.845059823376324
9450.0,8.49,1,0.9030959629033944
16000.0,11.99,1,0.830515488629906
6000.0,13.49,1,0.9099691989335706
12000.0,16.49,1,0.5780445389499353
8000.0,10.99,1,0.8798370893568129
12000.0,7.49,1,0.9717423502797149
5000.0,11.49,1,0.9346742048048258
6000.0,8.49,1,0.9258464261354624
10000.0,6.99,1,0.9047066697831462
5000.0,10.99,1,0.8145669064948681
17000.0,9.99,1,0.9693925002026308
10500.0,11.49,1,0.8145589804641451
20000.0,9.99,1,0.9459890433894047
3000.0,10.99,1,0.8773901603099868
35000.0,19.69,0,0.676533235847994
35000.0,17.88,1,0.6369972980499297
35000.0,13.49,1,0.8985840419264517
34800.0,20.11,1,0.8042971062383628
3200.0,10.99,1,0.8683140689353902
5000.0,5.42,1,0.9375280456393721
25000.0,12.99,0,0.8525935203750485
15000.0,11.49,1,0.8830620463290836
11600.0,13.49,1,0.9048576861395762
15000.0,11.99,1,0.9257240590925595
15000.0,16.49,1,0.7691758033889853
9000.0,7.49,1,0.9293792762103134
4000.0,17.99,1,0.73576047482762
16000.0,15.99,1,0.7512309636918373
15000.0,15.62,1,0.8419215197625501
15000.0,15.99,0,0.7869649257507864
35000.0,16.02,1,0.597895743238816
2500.0,7.49,1,0.8729948033697356
20500.0,17.99,1,0.7691670042178823
11400.0,16.49,1,0.7809818599807767
24000.0,18.39,1,0.8219867077754082
8400.0,7.49,1,0.9821984836906992
18000.0,15.23,0,0.6799208652835856
28800.0,20.99,1,0.7297128254277775
4500.0,10.59,1,0.8660956011033726
2400.0,10.59,1,0.942457820018368
12000.0,17.99,1,0.797571534669458
18500.0,11.99,0,0.8033035603319257
6500.0,6.99,1,0.9480964030653253
7500.0,11.49,1,0.8410914409340923
14000.0,9.99,1,0.933600280540855
10000.0,15.99,0,0.7949228058537395
6400.0,6.99,1,0.9776429317087794
8000.0,11.49,1,0.6671072600900694
9600.0,10.59,1,0.8841153361733601
8000.0,10.99,1,0.8331880853286056
2700.0,5.99,1,0.9266854095102682
16000.0,21.36,1,0.7201961269872691
7500.0,9.99,1,0.9073787388776515
2150.0,15.62,1,0.8304481343699225
15000.0,13.49,1,0.8071466169627657
8000.0,17.49,1,0.6411442654985078
20000.0,11.99,1,0.9285843077521907
14400.0,17.49,1,0.7898617479746648
15000.0,10.59,1,0.9131912366876127
18000.0,8.49,1,0.9731884378107328
9975.0,5.42,1,0.9540742570830487
8000.0,15.23,1,0.7692534910119516
15000.0,15.99,1,0.8487505903168229
6725.0,17.99,0,0.7737420463877316
13500.0,10.59,1,0.8309420602720955
15500.0,7.49,1,0.9877542833303948
21000.0,18.79,1,0.8025820821489927
8500.0,16.49,1,0.686568581902493
12000.0,16.89,0,0.8315272235053145
4800.0,9.99,1,0.9384199057894813
3000.0,5.99,1,0.942604383443437
15000.0,17.49,1,0.7150990273883628
9000.0,19.69,0,0.5425397063534542
18000.0,12.99,1,0.8871307269326608
4500.0,15.99,1,0.7894513280713448
10000.0,9.99,1,0.9482473601669952
14650.0,7.49,1,0.9371109486580101
20000.0,16.49,0,0.8253542456349386
10000.0,11.49,1,0.861913777881519
7000.0,5.42,1,0.9700590581585834
1500.0,11.49,1,0.9114217839719757
12300.0,8.49,1,0.9631549684514038
4600.0,18.39,0,0.7470765904177881
4000.0,10.99,1,0.8910554964038224
18000.0,8.49,1,0.9549724734338397
32350.0,19.69,1,0.7876691968867993
11200.0,10.99,1,0.8989222997142834
14400.0,18.79,1,0.7125753086972814
7000.0,19.69,1,0.7342748538272087
12400.0,19.69,1,0.6337367760510428
15000.0,12.99,1,0.923678651416083
16000.0,14.79,1,0.7462719692197255
6000.0,5.42,1,0.9569260821645086
24000.0,12.99,0,0.8907866043928256
9600.0,7.49,1,0.950301300751999
33950.0,18.79,1,0.7317604590793059
12000.0,16.89,1,0.812417836357901
13000.0,10.99,1,0.929377472863292
12100.0,11.99,1,0.9186065970097926
2000.0,16.89,1,0.6845369234341754
2000.0,10.99,1,0.8483215929833339
7000.0,15.23,1,0.7046584038114396
11200.0,13.49,0,0.9036541165414195
13000.0,11.49,1,0.9361916413771677
8800.0,10.99,1,0.854649467789257
12000.0,13.49,0,0.807877574157941
8000.0,10.99,1,0.8778944516249387
10000.0,7.49,0,0.984652956312228
35000.0,17.49,1,0.8039093499965295
20000.0,16.89,1,0.816696680907486
3300.0,10.99,1,0.6528568816910747
6000.0,15.23,0,0.7773226909060418
17000.0,16.49,0,0.8498412809738372
8000.0,9.99,1,0.9584465508126059
14500.0,15.99,1,0.7620972334655153
17600.0,16.89,1,0.6803457352054819
6000.0,16.49,0,0.7977761688956237
2000.0,7.49,1,0.9307954816904775
2600.0,19.29,1,0.5104333540109812
20000.0,16.89,1,0.8013161832624265
9000.0,8.49,1,0.9414742832199122
8475.0,12.99,0,0.8993588302333543
5000.0,11.99,1,0.8139097198419264
12100.0,5.99,1,0.9637401741378934
22800.0,17.49,1,0.7587945070146678
22000.0,7.49,1,0.9852674208193496
10000.0,9.99,1,0.9314216187745082
5000.0,14.79,1,0.7822214176837128
4000.0,15.23,1,0.6764890785702875
15000.0,14.79,1,0.7893556922169491
3000.0,7.49,0,0.9514329028443679
20000.0,14.79,1,0.840404097050024
28000.0,10.99,1,0.9172689149343515
11000.0,5.42,1,0.851628768624145
4000.0,13.49,1,0.8926309559650855
25000.0,10.99,1,0.9022522642114115
11000.0,7.49,1,0.9645473107963135
12000.0,9.99,1,0.9486474301697654
5000.0,13.99,0,0.7267361149253917
9000.0,16.49,1,0.8858914829962784
6000.0,18.79,0,0.6944058750584331
15000.0,12.99,1,0.8736583399555614
14000.0,20.99,1,0.7458135067466403
14000.0,17.49,0,0.7318029110730933
15000.0,7.49,1,0.9816437190722362
20000.0,17.49,0,0.698496250215252
9000.0,17.49,0,0.7434159412300331
6000.0,13.49,1,0.9336623710210473
10350.0,20.62,0,0.6525670965519051
6000.0,10.99,1,0.909224495211603
30000.0,18.39,0,0.8145776749688951
8000.0,7.49,1,0.9734327000410737
3750.0,5.42,1,0.9879221030272631
9000.0,13.99,1,0.783444697178708
19500.0,13.49,1,0.8584186106333909
6000.0,5.99,1,0.96160578440038
10000.0,5.42,1,0.9495421901279126
6000.0,22.11,1,0.6029420593017767
13000.0,10.99,1,0.8331160676749642
8000.0,17.49,0,0.7508972479463972
13500.0,7.49,1,0.9681917222477864
3500.0,10.99,1,0.898804524547936
20000.0,20.99,1,0.5153852246440739
11500.0,7.49,1,0.966151059433615
9000.0,5.99,1,0.9727245295429383
6000.0,7.49,1,0.905481756822112
12800.0,17.49,1,0.7776819832047784
3000.0,14.79,1,0.8002657597961129
1500.0,12.99,1,0.8588595288062474
8325.0,13.49,1,0.7499503861244219
30000.0,16.49,0,0.741751471106876
5000.0,5.99,1,0.9060865826073704
5000.0,13.49,1,0.7828010752976041
35000.0,19.69,1,0.8551809230941894
27050.0,15.62,1,0.6547155619111278
8000.0,11.99,1,0.7205700034026448
16800.0,14.79,1,0.8042825058172227
4000.0,6.99,1,0.9614723120041251
6000.0,13.49,0,0.8098461402467082
4600.0,8.49,1,0.9754869552302833
4500.0,8.49,0,0.8803778528369781
35000.0,16.49,1,0.811832651986557
10000.0,7.49,1,0.9854200423764317
24000.0,7.49,1,0.955716528802727
4200.0,5.99,1,0.9537081871188258
10000.0,10.99,1,0.9366026019372329
1000.0,15.99,0,0.8120375778656582
4000.0,8.49,1,0.9514736163945888
16000.0,10.99,1,0.8900855220016762
9600.0,5.99,1,0.9724228885265096
10800.0,11.99,1,0.8687608766067539
25000.0,18.79,0,0.7220927188514585
12000.0,10.99,1,0.8518308683271762
2850.0,8.49,1,0.945761788826117
20000.0,16.49,1,0.6233833605098242
8000.0,12.99,1,0.8430269764763128
4400.0,5.42,1,0.9742961262315759
12000.0,16.89,1,0.8434849682722301
22000.0,13.99,1,0.8968093330947906
10000.0,12.99,0,0.8341696024596431
11000.0,7.49,1,0.9725084058058978
25000.0,12.99,1,0.8136516358872251
13250.0,13.99,1,0.6817973960046281
21000.0,13.49,1,0.9304749098745642
6400.0,5.99,1,0.9100478739403618
26500.0,15.99,0,0.6556009255778753
6600.0,11.49,0,0.8305754539526762
30000.0,18.39,0,0.6785161640383683
7000.0,7.49,1,0.953201797944849
5000.0,11.99,0,0.8761421316573335
15000.0,16.49,1,0.808149523335656
6000.0,13.49,1,0.8988289244345197
7500.0,12.99,0,0.722256249311404
5000.0,8.49,1,0.9560242924638152
9600.0,8.49,1,0.7464451177477494
15000.0,7.49,1,0.9586804450566201
20000.0,18.39,1,0.7025752177178888
3500.0,13.49,1,0.8133876232919482
12000.0,20.62,1,0.6529331862980486
15275.0,16.89,1,0.759082820638308
13200.0,19.29,1,0.7566900908863318
14000.0,10.99,1,0.886298503493429
20000.0,13.49,1,0.8037890539392658
9000.0,5.99,1,0.954557514252292
10000.0,16.49,0,0.8066608252644827
20000.0,13.49,1,0.903394703671614
15000.0,7.49,1,0.9187327454146808
15000.0,10.59,1,0.9067242152318982
12000.0,13.43,1,0.9297416282544447
35000.0,16.89,1,0.8251152198159901
2200.0,11.99,1,0.8482866002741722
10000.0,7.49,1,0.6352929241569034
12000.0,17.99,1,0.7270625146232881
4500.0,5.42,1,0.9779777481317529
20500.0,11.11,0,0.8292272315485956
10000.0,18.79,0,0.6947290030183512
25000.0,12.99,1,0.9216695555848449
16000.0,14.79,1,0.7217815181361312
29500.0,18.79,0,0.7980771620651856
5300.0,15.28,1,0.8145403848957001
13000.0,11.49,1,0.9177712877302455
25000.0,22.48,1,0.6057143275201574
3600.0,14.79,1,0.8053163249164346
20000.0,18.39,1,0.7746274903464393
9250.0,16.49,1,0.7981030613826794
2500.0,10.59,1,0.8332914371891769
2500.0,9.99,1,0.8609206193560912
12000.0,14.79,1,0.6890491119538837
20000.0,18.39,1,0.7667718781268823
15000.0,9.99,1,0.9628018953121055
35000.0,7.49,1,0.9887378781607296
6800.0,17.49,1,0.7487657366611604
6400.0,15.99,1,0.7672401441522628
12000.0,19.29,1,0.5285233571052597
3000.0,15.62,1,0.8234966144671355
12000.0,12.99,1,0.9326941858262461
7500.0,16.49,1,0.7946773644428548
15000.0,10.59,1,0.9337453645541871
5000.0,10.59,1,0.826147980885573
28000.0,8.49,1,0.9563554870147359
15000.0,18.79,1,0.835871920941207
7200.0,7.49,1,0.93704518368631
10000.0,7.49,1,0.9637105371597424
6250.0,15.99,1,0.7136690992193104
5000.0,15.99,1,0.7488774478807834
6000.0,14.79,1,0.7423993714214078
15000.0,17.49,1,0.7274258286540358
9600.0,7.49,1,0.9530314043020056
4800.0,5.99,1,0.951753841707691
9700.0,15.23,1,0.8117995786539983
9600.0,13.49,1,0.9048006329876216
24000.0,7.49,1,0.9373765569695425
5500.0,10.99,1,0.6100143007392734
20000.0,16.89,0,0.7658621026865335
28500.0,19.29,1,0.6518084438629581
35000.0,18.79,1,0.7742566866488957
35000.0,15.23,1,0.8335017777267563
9550.0,15.99,1,0.8191537330755453
3600.0,5.42,1,0.9764603155507886
15000.0,17.49,1,0.6912587935559207
7000.0,6.99,1,0.9859671333300404
5600.0,11.99,1,0.8937843200679773
13100.0,7.49,1,0.9855803855468831
8000.0,11.99,0,0.8802534093239053
3500.0,13.99,1,0.9162849006954196
17750.0,13.49,1,0.8623140863426865
16000.0,11.99,1,0.7423967996458398
8000.0,18.25,0,0.7784147076756883
30000.0,17.49,1,0.7678957705728044
25000.0,11.99,1,0.9287515369660351
6000.0,17.49,1,0.6994947327886238
20800.0,18.39,0,0.722216913583939
6000.0,6.99,1,0.9660609389279203
6000.0,15.62,1,0.8121045997786167
16000.0,7.49,1,0.9427165167420914
35000.0,20.62,1,0.853042833362697
18000.0,20.62,1,0.8124586381178737
35000.0,13.49,1,0.8801987023592482
6000.0,6.99,1,0.9841847611553034
20000.0,10.99,1,0.8420035026499592
10000.0,13.49,1,0.8313781221565432
3000.0,5.42,1,0.9851816812275026
10000.0,7.49,1,0.9491099606575553
12000.0,11.99,1,0.8368031866040759
1200.0,15.99,0,0.7259056254586858
8400.0,17.99,1,0.7968353495079497
9600.0,7.49,1,0.948248505948275
9000.0,20.99,1,0.626987490071114
30000.0,10.99,1,0.9215371891734553
7750.0,11.99,1,0.7748375551908555
8450.0,5.99,1,0.9390606290748463
25975.0,18.39,0,0.76855093393802
18800.0,6.99,1,0.9492779546659951
9000.0,5.99,1,0.9759233055515312
8000.0,10.59,1,0.8740323180904149
21000.0,17.49,1,0.6970599059510905
10000.0,13.49,1,0.85603531628062
4800.0,11.49,0,0.9092585142701941
10000.0,18.39,1,0.732707977913999
14000.0,13.49,1,0.851820252204813
18000.0,17.99,1,0.7509926045905483
6000.0,7.49,1,0.9701200315046857
14400.0,6.99,1,0.9491747660093487
20000.0,15.62,1,0.8478523987841645
10000.0,13.99,1,0.8118130360999036
4000.0,10.99,1,0.9191866611056062
10000.0,19.29,0,0.7536366720790669
9975.0,13.49,0,0.8380449682284862
8325.0,17.51,0,0.7049637741553091
3000.0,13.49,1,0.9249922318158719
25000.0,19.29,1,0.806869140332606
10000.0,8.49,1,0.9378029477370012
17400.0,11.99,1,0.9189118246967293
12000.0,11.49,1,0.8551972938371823
4750.0,10.59,1,0.7976324651266324
5000.0,17.49,1,0.7430566691434831
12000.0,5.42,1,0.9818917973050427
2400.0,6.99,1,0.9391832143342147
28000.0,20.99,1,0.6392452808326379
4000.0,13.99,1,0.7860300786026424
5000.0,18.39,0,0.6720248462354574
4800.0,12.99,1,0.8643198400732004
14100.0,13.49,1,0.8405387147883701
15000.0,7.49,1,0.9839991016962414
7500.0,16.89,0,0.6577518322782645
20375.0,7.49,1,0.9584603126962739
6400.0,6.0,1,0.9352969032542039
15000.0,13.99,0,0.8754675835407033
20500.0,21.74,0,0.6325654531582771
6500.0,10.99,0,0.8859754243859318
3600.0,8.49,1,0.9316803085217631
35000.0,20.62,1,0.8279164469180931
12500.0,7.49,1,0.969013826034459
15000.0,11.99,1,0.8716411400097441
13200.0,10.99,1,0.8177171394970463
